순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
148,소금 :박범신 장편소설 ,지은이: 박범신,한겨레출판,2013,,9.78898E+12,3810,813.62,373
149,너무 잘하려고 애쓰지 마라 :나태주 시집 ,지은이: 나태주,열림원,2022,,9.79117E+12,3810,811.62,372
150,콘클라베 :신의 선택을 받은자 로버트 해리스 장편소설 ,지은이: 로버트 해리스 ;옮긴이: 조영학,RHK(알에이치코리아),2018,,9.78893E+12,3840,843.5,371
150,망원동 브라더스 :김호연 장편소설 ,지은이: 김호연,나무옆의자,2013,,9.789E+12,3810,813.7,371
150,오늘이 내일이면 좋겠다 :남유하 에세이 ,지은이: 남유하,사계절(사계절출판사),2025,,9.79117E+12,3810,814.7,371
153,홍학의 자리 :정해연 장편소설 ,지은이: 정해연,문학동네,2021,,9.78895E+12,3810,813.7,370
153,"질병 해방 :치매, 암, 당뇨, 심장병과 노화를 피하고 건강하게 오래 사는 법 ","피터 아티아,이한음 옮김",부키,2024,,9.79119E+12,3510,511.1689,370
155,문과 남자의 과학 공부 :나는 무엇이고 왜 존재하며 어디로 가는가? ,유시민 지음,돌베개,2023,,9.79119E+12,3400,404,369
156,"시선으로부터, :정세랑 장편소설 ",지은이: 정세랑,문학동네,2020,,9.78895E+12,3810,813.7,368
157,혼불 :대하소설,崔明姬,매안,2009,2,9.78899E+12,4810,813.6,365
158,회복하는 인간 =Convalescence ,지은이: 한강 ;옮긴이: 전승희,아시아,2013,,9.78899E+12,4810,813.62,364
158,스파이 코스트 ,테스 게리첸 지음 ;박지민 옮김,미래지향,2024,,9.79119E+12,3840,843.6,364
158,좋은지 나쁜지 누가 아는가 ,지은이: 류시화 ;그림: 미로코 마치코,더숲,2019,,9.79119E+12,3810,814.62,364
161,어른답게 삽시다[큰글자] :미운 백 살이 되고 싶지 않은 어른들을 위하여 :이시형 에세이,이시형 지음,,,,9.79117E+12,,818,362
162,도시와 그 불확실한 벽 :무라카미 하루키 장편소설 ,지은이: 무라카미 하루키 ;옮긴이: 홍은주,문학동네,2023,,9.78895E+12,3830,833.6,361
162,혼불 :대하소설,崔明姬,매안,2009,1,9.78899E+12,4810,813.6,361
164,토지 :박경리 대하소설,지은이: 박경리,마로니에북스,2012,1,9.78896E+12,4810,813.6,360
164,스프링 =온다 리쿠 장편소설 ,지은이: 온다 리쿠 ;옮긴이: 이지수,클레이하우스,2025,,9.79119E+12,3830,833.6,360
166,채식주의자 :한강 연작소설 ,지은이: 한강,창비,2016,,9.78894E+12,3810,813.62,359
167,최재천의 희망 수업 :그럼에도 오늘을 살아가고 내일을 꿈꿔야 하는 이유 ,최재천 지음,샘터(샘터사),2025,,9.78895E+12,3810,325.211,358
167,너의 유토피아 :정보라 소설집 ,지은이: 정보라,인플루엔셜,2025,,9.79117E+12,3810,813.7,358
